"","word","name"
"191","1492",1.44726178071089e-05
"192","1493",1.29426382273763e-05
"193","1497",2.88192743306724e-05
"194","14years",1.45209537362414e-05
"195","15",0.000171401952694717
"196","150",8.39614769751165e-05
"197","150,000",1.54675522456536e-05
"198","1503",2.33315594680216e-05
"199","151",8.69603054069722e-05
"200","1514",4.6661670857446e-05
"201","152",9.10727680212027e-05
"202","152,000",1.45551932929669e-05
"203","1523",2.88192743306724e-05
"204","153",8.15919118591667e-05
"205","154",9.29020530787214e-05
"206","1541",1.56181834560292e-05
"207","1544th",5.76385486613447e-05
"208","155",8.12045514673479e-05
"209","156",9.12766954784912e-05
"210","157",8.62427929074187e-05
"211","158",9.03336884552944e-05
"212","1588",1.78699070764832e-05
"213","158th",7.76558293642576e-05
"214","159",7.63882002357673e-05
"215","1591",1.79581574930412e-05
"216","159j",1.79581574930412e-05
"217","159th",0.000122201251883936
"218","15th",2.16702194640365e-05
"219","16",9.99578550304278e-05
"220","16,000",1.71016178130451e-05
"221","160",8.31879198205396e-05
"222","160th",2.31060021994895e-05
"223","161",8.86708530987901e-05
"224","1612",3.59163149860824e-05
"225","162",8.37039639130389e-05
"226","1621",3.59163149860824e-05
"227","1621a",1.79581574930412e-05
"228","163",7.84875076118749e-05
"229","164",8.07450948418906e-05
"230","165",7.36694782078314e-05
"231","1653",3.32485495320267e-05
"232","166",7.60391387344631e-05
"233","1661",2.88192743306724e-05
"234","167",7.56488675097303e-05
"235","168",7.4613395458187e-05
"236","1686th",1.79581574930412e-05
"237","169",7.58105919003125e-05
"238","1695th",2.88192743306724e-05
"239","16th",1.45211645974007e-05
"240","17",0.000109437393772124
"241","17,000",1.34165157308647e-05
"242","17,411",1.71016178130451e-05
"243","17,500",1.44923335555491e-05
"244","170",7.68460780092664e-05
"245","170,000",1.66242747660133e-05
"246","1705th",2.88192743306724e-05
"247","171",7.03779004051064e-05
"248","172",7.30345344246014e-05
"249","1721",1.66242747660133e-05
"250","173",7.39217666016564e-05
"251","1737",1.47091270133118e-05
"252","174",9.41517457160533e-05
"253","175",6.73094088898406e-05
"254","1755th",5.22079902425291e-05
"255","1756th",2.88192743306724e-05
"256","1757th",2.88192743306724e-05
"257","176",6.71780653479307e-05
"258","1769th",2.88192743306724e-05
"259","177",7.22009113854648e-05
"260","1776",1.29426382273763e-05
"261","1778",1.35779168759929e-05
"262","178",6.80298513628841e-05
"263","1783rd",2.33887159118568e-05
"264","1788",1.52223220129999e-05
"265","1789",1.66242747660133e-05
"266","179",6.57168633728003e-05
"267","1793rd",1.64427709357581e-05
"268","1794",1.35779168759929e-05
"269","1795",1.64427709357581e-05
"270","1798",1.35779168759929e-05
"271","17982",5.76385486613447e-05
"272","17l",1.29426382273763e-05
"273","17th",1.45551932929669e-05
"274","18",0.000126115531672362
"275","18,000",1.6321783126577e-05
"276","18.4",1.44726178071089e-05
"277","18.5",1.47091270133118e-05
"278","180",6.84583316633959e-05
"279","180,000",2.88192743306724e-05
"280","180011add",5.76385486613447e-05
"281","18074",5.76385486613447e-05
"282","181",6.86250827810706e-05
"283","1815",1.66242747660133e-05
"284","182",7.10714399961749e-05
"285","183",7.10464479250869e-05
"286","1830",1.35779168759929e-05
"287","1831",1.35779168759929e-05
"288","1838th",1.66242747660133e-05
"289","184",7.23110809511607e-05
"290","1840",1.71016178130451e-05
"291","1841st",5.76385486613447e-05
"292","1842nd",5.57565105702342e-05
"293","1845th",2.88192743306724e-05
"294","1848th",2.33887159118568e-05
"295","185",6.72663285995079e-05
"296","1851st",2.33887159118568e-05
"297","1853rd",1.79581574930412e-05
"298","1854",2.88192743306724e-05
"299","1855th",2.88192743306724e-05
"300","1856th",1.79581574930412e-05
"301","1857th",3.59163149860824e-05
"302","186",7.12222791176055e-05
"303","1863",2.71558337519858e-05
"304","1867",1.54701873573458e-05
"305","1868",3.11308273017355e-05
"306","187",7.21073047730619e-05
"307","1871",1.47091270133118e-05
"308","1874",1.5408083080384e-05
"309","1877th",3.59163149860824e-05
"310","1878th",1.79581574930412e-05
"311","188",7.11392411906458e-05
"312","1881",1.44726178071089e-05
"313","189",6.82054264242464e-05
"314","1890s",1.44726178071089e-05
"315","1893",1.66242747660133e-05
"316","1898",2.17642006719921e-05
"317","189j",1.35779168759929e-05
"318","18i",1.45209537362414e-05
"319","18th",1.45211645974007e-05
"320","19",0.000101504467410909
"321","19,2",1.79581574930412e-05
"322","19.80",1.45211645974007e-05
"323","190",6.88888168012151e-05
"324","1904",2.71558337519858e-05
"325","1905",1.32602775516846e-05
"326","1907",2.71558337519858e-05
"327","191",6.82747569628303e-05
"328","1910s",1.71016178130451e-05
"329","1913th",1.79581574930412e-05
"330","1914",1.78699070764832e-05
"331","1915",1.71112746188464e-05
"332","1916",1.34165157308647e-05
"333","1917",2.23066124133001e-05
"334","1918",1.65461145447415e-05
"335","1919",1.83784498820569e-05
"336","192",6.45091695862827e-05
"337","1920",1.46007302844304e-05
"338","1920s",1.49296433333114e-05
"339","1921",1.65089060608317e-05
"340","1922",1.62153876500751e-05
"341","1923",1.54987423891555e-05
"342","1925",3.85579648866809e-05
"343","1925,4",1.64427709357581e-05
"344","1928",1.34165157308647e-05
"345","1929.1",1.44726178071089e-05
"346","193",6.39027744252926e-05
"347","1930",1.55322916343077e-05
"348","1930s",2.29003579372279e-05
"349","1931",1.55322916343077e-05
"350","1932",1.55322916343077e-05
"351","1933",1.44726178071089e-05
"352","1934th",5.38744724791236e-05
"353","1935",1.34165157308647e-05
"354","1936",1.39503240902396e-05
"355","1937",1.41341718957472e-05
"356","1938",1.34165157308647e-05
"357","1938th",1.79581574930412e-05
"358","1939",3.13541419268224e-05
"359","193s",1.71016178130451e-05
"360","194",6.59629198900185e-05
"361","1940",2.02229916622783e-05
"362","1940s",1.50089328394483e-05
"363","1941",1.98327862118593e-05
"364","1942nd",9.81029248482127e-05
"365","1943",1.77963727663121e-05
"366","1943rd",1.66242747660133e-05
"367","1944",1.59026108957775e-05
"368","1944th",3.52493736225685e-05
"369","1945",8.53783156327616e-05
"370","1945.1",1.47091270133118e-05
"371","1945th",1.66242747660133e-05
"372","1946",2.96136400198042e-05
"373","1946th",2.62702948760479e-05
"374","1947",2.23932069164698e-05
"375","1948",3.78438968277306e-05
"376","1949",3.4403615844292e-05
"377","194s",1.71016178130451e-05
"378","195",5.92934985913166e-05
"379","1950",2.36338142361697e-05
"380","1950s",2.95832070221158e-05
"381","1950th",3.59163149860824e-05
"382","1951",1.81271669984753e-05
"383","1952",1.50190157289884e-05
"384","1952nd",1.79581574930412e-05
"385","1953",1.35779168759929e-05
"386","1954",3.08073646344362e-05
"387","1954th",2.62702948760479e-05
"388","1955",2.06841322320233e-05
"389","1955th",1.66242747660133e-05
"390","1956",2.15651106099899e-05
"391","1957",1.96402878140195e-05
"392","1958",3.11828086246352e-05
"393","1959",2.84843810312657e-05
"394","196",6.1005713218383e-05
"395","1960",4.966459114772e-05
"396","1960a",1.78699070764832e-05
"397","1960s",4.47095837881145e-05
"398","1961",4.20827641929351e-05
"399","1962",2.42939731746286e-05
"400","1963",4.21103649308019e-05
"401","1963,3",1.64427709357581e-05
"402","19631964",1.64427709357581e-05
"403","1964",2.6847218004129e-05
"404","1964th",1.79581574930412e-05
"405","1965",3.55671250949428e-05
"406","1966",2.2543619941035e-05
"407","1966,6",1.66242747660133e-05
"408","1967",0.00033218498562138
"409","19679",1.44923335555491e-05
"410","1968",3.95763092556918e-05
"411","1969",6.83200111365674e-05
"412","197",6.73482769651789e-05
"413","1970",0.000136874788060073
"414","19701",1.64427709357581e-05
"415","19701971",2.88192743306724e-05
"416","19707",1.44726178071089e-05
"417","1970s",8.15907390854456e-05
"418","1971",9.3493876712697e-05
"419","1971.5",1.47091270133118e-05
"420","1972",0.000134857650569555
"421","1972.2",1.55322916343077e-05
"422","1973",0.000153812892505825
"423","1973.1",1.71112746188464e-05
"424","1973.4",1.64427709357581e-05
"425","1974",0.000116411727838262
"426","1975",0.000109289149203261
"427","1975.1",1.79581574930412e-05
"428","1975th",1.66242747660133e-05
"429","1975took",1.29426382273763e-05
"430","1976",7.46651904979463e-05
"431","19761980",1.45211645974007e-05
"432","1976s",1.55654136508678e-05
"433","1977",6.06767410789239e-05
"434","19771978",1.45209537362414e-05
"435","1978",0.000243631002951414
"436","1979",0.000115684939126497
"437","1979.7",1.35779168759929e-05
"438","1979š",1.52223220129999e-05
"439","197j",1.55322916343077e-05
"440","198",5.45864106358731e-05
"441","1980",9.78860579895729e-05
"442","1980.1",1.44923335555491e-05
"443","1980.3",1.45211645974007e-05
"444","19808",1.45551932929669e-05
"445","1980s",9.76920089378909e-05
"446","1981",0.000138299321609145
"447","1981,5",1.45211645974007e-05
"448","1981.3",1.29426382273763e-05
"449","19814",1.45211645974007e-05
"450","1982",0.000158033939631874
"451","19829",1.35779168759929e-05
"452","1983",0.000182786210155661
"453","1984",0.000170201612050003
"454","1984.6",1.35779168759929e-05
"455","1985",0.000119723819406236
"456","1986",0.000160968019580265
"457","1987",0.000260063043820111
"458","1988",0.000145975070554972
"459","1989",0.000197439409078843
"460","198s",1.45551932929669e-05
"461","199",5.69658526549752e-05
"462","1990",0.000187663564131354
"463","19908",1.5828405553006e-05
"464","1990s",7.0492535433899e-05
"465","1991",0.000207100640088115
"466","1992",0.000205124103035445
"467","1993",5.49254098492318e-05
"468","1993s",1.78699070764832e-05
"469","1994",2.39588919869065e-05
"470","1995",3.78454246587171e-05
"471","1997",3.08161661607679e-05
"472","1999",1.62548504467145e-05
"473","199os",1.52223220129999e-05
"474","19b5",1.5408083080384e-05
"475","19j",1.44923335555491e-05
"476","19s2",1.78699070764832e-05
"477","19s5",1.34165157308647e-05
"478","19th",1.52223220129999e-05
"479","1g4",1.55654136508678e-05
"480","1governmental",1.5408083080384e-05
"481","1i33i2",1.44923335555491e-05
"482","1ife",1.78699070764832e-05
"483","1itary",1.78699070764832e-05
"484","1ive",1.45551932929669e-05
"485","1j",1.44923335555491e-05
"486","1lo",1.55654136508678e-05
"487","1po",1.44726178071089e-05
"488","1s86",1.52800061120024e-05
"489","1se",1.44726178071089e-05
"490","1st",2.51968857691443e-05
"491","1ш",1.71016178130451e-05
"492","2",0.000166763486811042
"493","2,000",2.57745970665588e-05
"494","2,200",1.55654136508678e-05
"495","2,500",1.66656467018207e-05
"496","2,567",1.45211645974007e-05
"497","2,700",1.78699070764832e-05
"498","2,950",1.5408083080384e-05
"499","2.00",1.45211645974007e-05
"500","2.000",1.71112746188464e-05
"501","2.2",1.71016178130451e-05
"502","2.3",1.45123742248998e-05
"503","2.4",1.44923335555491e-05
"504","2.5",1.74236401490882e-05
"505","2.6",1.44923335555491e-05
"506","2.7",1.45067490764749e-05
"507","2.8",1.45209537362414e-05
"508","2.9",1.45551932929669e-05
"509","20",0.000205741080048665
"510","20,000",2.40265694883438e-05
"511","20,666",1.5408083080384e-05
"512","200",9.4925935330015e-05
"513","200,000",3.22143792426699e-05
"514","200.000",1.71112746188464e-05
"515","2000",5.6375264453324e-05
"516","2000,3",1.4334245946992e-05
"517","2005",1.71016178130451e-05
"518","200th",1.40824801201881e-05
"519","201",6.06335934948737e-05
"520","202",5.57200011747904e-05
"521","2025",1.78699070764832e-05
"522","203",5.6506148802493e-05
"523","2030",1.5925427008071e-05
"524","2036th",1.66242747660133e-05
"525","2037",1.72912161295273e-05
"526","2038th",0.000116369923362093
"527","204",5.65714642796041e-05
"528","2040th",4.987282429804e-05
"529","2041st",1.66242747660133e-05
"530","2042",1.66242747660133e-05
"531","2042nd",3.32485495320267e-05
"532","2045th",1.66242747660133e-05
"533","2046",1.66242747660133e-05
"534","2048th",1.47091270133118e-05
"535","205",5.46364667421784e-05
"536","2050th",3.32485495320267e-05
"537","2054th",1.66242747660133e-05
"538","206",5.76312742663552e-05
"539","2066",1.55654136508678e-05
"540","207",5.45271824864833e-05
"541","2077",1.56667008896625e-05
"542","208",5.54516566455816e-05
"543","209",5.54516566455816e-05
"544","20per",1.47091270133118e-05
"545","20s",2.82034163063779e-05
"546","20th",1.43194188719323e-05
"547","20ü0",1.45551932929669e-05
"548","21",9.82364226549433e-05
"549","21.4",1.45211645974007e-05
"550","21.5",1.47091270133118e-05
"551","210",5.60724360561403e-05
"552","2106",4.30887133169233e-05
"553","2106a",1.44923335555491e-05
"554","211",5.49431825198742e-05
"555","21183",1.71016178130451e-05
"556","2118th",1.47091270133118e-05
"557","2119",1.55654136508678e-05
"558","2119th",1.55759489745349e-05
"559","212",5.3745843008269e-05
"560","2124th",6.05701519756934e-05
"561","2126th",5.97033300144702e-05
"562","2128th",5.32155884690375e-05
"563","2129",2.88192743306724e-05
"564","213",4.95080670222625e-05
"565","2131",1.45211645974007e-05
"566","2134",1.47091270133118e-05
"567","2137th",1.47091270133118e-05
"568","214",5.33542236911009e-05
"569","2145",1.65902397530205e-05
"570","2148th",1.64427709357581e-05
"571","215",5.11392380419692e-05
"572","216",5.33966386258546e-05
"573","216,000",1.47091270133118e-05
"574","2160",1.66242747660133e-05
"575","217",5.27924265378477e-05
"576","217,000",1.45209537362414e-05
"577","2174th",1.47091270133118e-05
"578","218",4.83391182316865e-05
"579","219",4.72926595771075e-05
"580","21q",1.45211645974007e-05
"581","21st",2.92600012042438e-05
"582","22",0.000119339007649627
"583","22,381",1.44923335555491e-05
"584","220",5.17787657352863e-05
"585","2200",3.06055441913649e-05
"586","2208th",1.64427709357581e-05
"587","221",4.93969245404279e-05
"588","2211",1.64427709357581e-05
"589","2218th",1.64427709357581e-05
"590","221j",1.55322916343077e-05
"591","222",5.03925120963799e-05
"592","2222",8.64578229920171e-05
"593","2227th",1.64427709357581e-05
"594","223",4.81607369863314e-05
"595","2230th",1.64427709357581e-05
"596","2234th",6.57710837430324e-05
"597","2238th",0.000115099396550307
"598","2239th",4.93283128072743e-05
"599","223j",1.55322916343077e-05
"600","224",4.78419166212137e-05
"601","2240th",1.64427709357581e-05
"602","2242nd",1.64427709357581e-05
"603","2243rd",1.64427709357581e-05
"604","2244th",1.64427709357581e-05
"605","2245th",3.28855418715162e-05
"606","2248th",1.64427709357581e-05
"607","225",4.83486056183842e-05
"608","2251st",1.71112746188464e-05
"609","2252nd",6.57710837430324e-05
"610","2253",1.64427709357581e-05
"611","226",4.97539552073888e-05
"612","227",4.62651278667831e-05
"613","228",4.62651278667831e-05
"614","229",4.62651278667831e-05
"615","22nd",1.44726178071089e-05
"616","23",0.000110436562107446
"617","230",4.49707702305908e-05
"618","231",4.52334719343934e-05
"619","2312",1.79581574930412e-05
"620","232",4.4246101268947e-05
"621","232j",3.10645832686155e-05
"622","233",4.74297704516672e-05
"623","233,300",1.35779168759929e-05
"624","234",5.27236345638347e-05
"625","235",4.43082205649806e-05
"626","2355th",3.42225492376927e-05
"627","2357",1.71112746188464e-05
"628","2357th",8.55563730942318e-05
"629","236",4.53118528635727e-05
"630","2364",1.71112746188464e-05
"631","2364ih",1.71112746188464e-05
"632","237",4.55552135987896e-05
"633","2373",7.75828542251682e-05
"634","238",4.31296158954857e-05
"635","239",4.70617817545229e-05
"636","2391",2.88192743306724e-05
"637","23g",1.55322916343077e-05
"638","24",0.000110199852447538
"639","24.4",1.35779168759929e-05
"640","240",4.44731517670971e-05
"641","241",5.63365862559205e-05
"642","2413",2.88192743306724e-05
"643","242",0.000180743237005094
"644","242j",1.55322916343077e-05
"645","243",5.01042652113537e-05
"646","244",4.34169610115703e-05
"647","245",4.33550043762831e-05
"648","246",4.45073198023963e-05
"649","2467",1.79581574930412e-05
"650","247",4.45073198023963e-05
"651","248",4.18233397093734e-05
"652","249",3.92027415727788e-05
"653","25",0.000168362571433462
"654","25,000",1.66242747660133e-05
"655","250",4.23923194268038e-05
"656","250,000",3.75120948672702e-05
"657","251",3.61236103925677e-05
"658","252",3.61236103925677e-05
"659","253",4.00481536352231e-05
"660","254",3.61236103925677e-05
"661","255",3.5046351994057e-05
"662","256",3.36313143894327e-05
"663","257",3.51868848093278e-05
"664","258",3.20972316913966e-05
"665","259",3.10396733095923e-05
"666","25f000",1.5408083080384e-05
"667","26",0.000112522477968487
"668","26,000",1.71112746188464e-05
"669","26.1",1.4334245946992e-05
"670","26.7",1.52223220129999e-05
"671","260",3.09915016941684e-05
"672","2602",2.88192743306724e-05
"673","261",2.85022039620483e-05
"674","2616",1.71016178130451e-05
"675","262",2.98196888307345e-05
"676","2621",1.63700184807037e-05
"677","2622",1.79581574930412e-05
"678","2625",2.26632016681288e-05
"679","2626",5.51766059550927e-05
"680","2627",1.79581574930412e-05
"681","2628",1.79581574930412e-05
"682","263",2.82417626838878e-05
"683","264",2.5509630299187e-05
"684","2645",1.79581574930412e-05
"685","265",2.53687489057168e-05
"686","2656",1.79581574930412e-05
"687","2658",1.79581574930412e-05
"688","266",2.50505550231366e-05
"689","2660",3.46136048529302e-05
"690","267",2.44592169721344e-05
"691","268",2.55472586768841e-05
"692","2683",1.66242747660133e-05
"693","269",4.0220283569917e-05
"694","26k",1.44923335555491e-05
"695","27",0.000110802217615889
"696","27.5",1.64427709357581e-05
"697","27.8",1.45211645974007e-05
"698","270",2.69497984146043e-05
"699","271",2.69497984146043e-05
"700","2717",3.59163149860824e-05
"701","272",2.51111575379403e-05
"702","273",2.51111575379403e-05
"703","2734",0.000101944875336822
"704","274",2.51111575379403e-05
"705","2749",1.52986126071022e-05
"706","275",2.34139179284412e-05
"707","2758",1.47091270133118e-05
"708","276",2.45372127301598e-05
"709","277",2.34139179284412e-05
"710","2775",1.55322916343077e-05
"711","278",2.53595946347996e-05
"712","2786",1.66242747660133e-05
"713","279",2.35678138914257e-05
"714","27th",1.52223220129999e-05
"715","28",0.000137052466620096
"716","280",2.0911046610393e-05
"717","281",2.16221371850672e-05
"718","2817",1.66242747660133e-05
"719","282",1.82125266632712e-05
"720","2826",3.13643998274057e-05
"721","283",1.77969812348087e-05
"722","2832",1.65335228508857e-05
"723","2833",2.77484553407964e-05
"724","284",1.9224113592368e-05
"725","285",1.77760965219297e-05
"726","286",2.17623417358712e-05
"727","2860",1.66242747660133e-05
"728","287",1.82063278437969e-05
"729","288",1.77760965219297e-05
"730","2880",1.66242747660133e-05
"731","289",1.77760965219297e-05
"732","29",0.000109513384585859
"733","29,000",1.64427709357581e-05
"734","29.1",1.44726178071089e-05
"735","290",1.61658372379798e-05
"736","291",1.61658372379798e-05
"737","292",1.61658372379798e-05
"738","2925",1.47091270133118e-05
"739","293",1.61658372379798e-05
"740","2930",7.35456350665588e-05
"741","2935",1.34165157308647e-05
"742","2936",5.52027606398068e-05
"743","294",1.61658372379798e-05
"744","295",1.61658372379798e-05
"745","2951",1.47091270133118e-05
"746","296",1.95791870792127e-05
"747","297",1.66260466616453e-05
"748","298",1.90373302022e-05
"749","2985",1.78699070764832e-05
"750","299",1.66260466616453e-05
"751","2993",1.47091270133118e-05
"752","2997",1.47091270133118e-05
"753","2ero",1.52223220129999e-05
"754","2j",2.89846671110982e-05
"755","2l8t",1.52223220129999e-05
"756","2nd",1.45066436458953e-05
"757","3",0.000146131393076758
"758","3,000",1.99884134908565e-05
"759","3,200",1.52223220129999e-05
"760","3,300",1.4334245946992e-05
"761","3,419",1.45211645974007e-05
"762","3,500",1.4334245946992e-05
"763","3.1",1.44726178071089e-05
"764","3.2",1.44275998416167e-05
"765","3.4",1.4334245946992e-05
"766","3.5",2.30222153743408e-05
"767","3.7",1.4035125215771e-05
"768","30",0.000243739550354326
"769","30,000",1.58298504168471e-05
"770","300",3.91568060635468e-05
"771","300,000",2.85519881627433e-05
"772","3003",1.47091270133118e-05
"773","301",1.75150925754833e-05
"774","3010",1.64427709357581e-05
"775","3016",4.41273810399353e-05
"776","302",1.75150925754833e-05
"777","3029",2.94182540266235e-05
"778","303",2.04135592865931e-05
"779","3034",1.47091270133118e-05
"780","304",1.75889367284096e-05
"781","305",1.75150925754833e-05
"782","306",1.75150925754833e-05
"783","3068",2.36889377135327e-05
"784","307",1.75150925754833e-05
"785","3076",1.64427709357581e-05
"786","3077",1.64427709357581e-05
"787","308",2.04193254949634e-05
"788","309",2.04193254949634e-05
"789","3093",4.37667306225675e-05
"790","3098",1.64427709357581e-05
"791","30th",1.52800061120024e-05
"792","31",0.000137092921437125
"793","31,000",1.52800061120024e-05
"794","31,240",1.5408083080384e-05
"795","310",2.3532408225137e-05
"796","3100",1.53440445961932e-05
"797","311",1.92521905342803e-05
"798","311197",1.55322916343077e-05
"799","311232",1.55322916343077e-05
"800","311242",1.55322916343077e-05
"801","311243",3.10645832686155e-05
"802","31127",1.55322916343077e-05
"803","312",2.3532408225137e-05
"804","313",2.09438805796617e-05
"805","314",2.19020320698656e-05
"806","3148",1.55322916343077e-05
"807","315",2.19020320698656e-05
"808","316",2.19020320698656e-05
"809","317",2.19020320698656e-05
"810","318",2.19020320698656e-05
"811","3183",1.64427709357581e-05
"812","3185",1.64427709357581e-05
"813","319",2.08464806090951e-05
"814","31i243",1.55322916343077e-05
"815","31st",1.45211645974007e-05
"816","32",0.000122500092446734
"817","32,000",1.5408083080384e-05
"818","320",1.82796115237304e-05
"819","320,000",1.66242747660133e-05
"820","3201",3.68928522585941e-05
"821","3202",5.33356231943522e-05
"822","321",2.48884966840287e-05
"823","3212",5.57952766893615e-05
"824","32187",1.44923335555491e-05
"825","3219",3.42225492376927e-05
"826","322",2.11634776002312e-05
"827","323",1.97000254670728e-05
"828","3236",1.43172575227189e-05
